"","latitude","longitude","yearcollected","monthcollected","daycollected","sname","depth","depthprecision","bottomdepth","collectioncode","collector","minimumdepth","maximumdepth","fieldnumber","observedindividualcount"
"5313",44.03333,-66.45,1979,7,8,"Amblyraja radiata",46.5,2.5,79,"COMPARE","HAM",44,49,"HAM1979020-16",4
"5314",43.73333,-61.56667,1979,3,27,"Melanogrammus aeglefinus",33,0,54,"SPRING","HAM",33,33,"HAM1979014-54",18
"5315",44.81667,-66.1,1980,10,7,"Artediellus uncinatus",61.5,0.5,108,"FALL","HAM",61,62,"HAM1980042-56",2
"5316",43.53333,-64.56667,1977,7,15,"Melanogrammus aeglefinus",71,1,103,"SUMMER","ATC",70,72,"ATC1977265-45",11
"5317",43.46667,-62.28333,1972,6,23,"Leucoraja ocellata",45,1,86,"SUMMER","ATC",44,46,"ATC1972200-5",1
"5318",43.43333,-60.28333,1980,7,19,"Amblyraja radiata",109.5,2.5,388,"COMPARE","HAM",107,112,"HAM1980038-20",6
"5319",44.8,-57.31667,1976,8,3,"Lophius americanus",152,1,201,"SUMMER","ATC",151,153,"ATC1976251-57",7
"5320",42.46667,-65.81667,1979,7,12,"Scomber scombrus",58,2,104,"SUMMER","ATC",56,60,"ATC1979292-47",1
"5321",42.81667,-63.4,1977,7,16,"Merluccius albidus",123.5,7.5,347,"SUMMER","ATC",116,131,"ATC1977265-57",18
"5322",44.53333,-59.1,1980,10,19,"Hippoglossoides platessoides",30.5,0.5,50,"FALL","HAM",30,31,"HAM1980043-33",89
"5323",44.9,-57.68333,1972,7,10,"Amblyraja radiata",25.5,0.5,48,"SUMMER","ATC",25,26,"ATC1972201-35",17
"5324",43.85,-64.03333,1972,6,26,"Glyptocephalus cynoglossus",97.5,2.5,191,"SUMMER","ATC",95,100,"ATC1972200-22",5
"5325",43.53333,-64.56667,1977,7,15,"Amblyraja radiata",71,1,103,"SUMMER","ATC",70,72,"ATC1977265-45",17
"5326",42.51667,-64.88333,1977,7,14,"Urophycis tenuis",63,1,119,"SUMMER","ATC",62,64,"ATC1977265-36",2
"5327",43.66667,-66.55,1978,7,11,"Pollachius virens",61.5,1.5,114,"SUMMER","ATC",60,63,"ATC1978279-19",3
"5328",43.06667,-64.81667,1971,7,6,"Hippoglossus hippoglossus",48.5,2.5,87,"SUMMER","ATC",46,51,"ATC1971188-32",2
"5329",44.78333,-66.41667,1973,7,11,"Sebastes",85,0,140,"SUMMER","ATC",85,85,"ATC1973212-13",3
"5330",43.76667,-59.25,1974,7,26,"Urophycis tenuis",53.5,0.5,113,"SUMMER","ATC",53,54,"ATC1974226-21",1
"5331",44.36667,-59.48333,1974,7,27,"Scomber scombrus",103,2,182,"SUMMER","ATC",101,105,"ATC1974226-30",1
"5332",44.36667,-59.15,1979,7,24,"Gadus morhua",90,2,149,"SUMMER","ATC",88,92,"ATC1979293-42",1
"5333",43.68333,-59.3,1970,7,23,"Amblyraja radiata",67,3,371,"SUMMER","ATC",64,70,"ATC1970176-29",1
"5334",43.73333,-59.6,1979,7,23,"Hippoglossoides platessoides",42.5,0.5,94,"SUMMER","ATC",42,43,"ATC1979293-33",12
"5335",43.88333,-66.83333,1980,7,9,"Amblyraja radiata",76,4,123,"SUMMER","ATC",72,80,"ATC1980306-10",1
"5336",43.63333,-62.38333,1973,7,26,"Illex illecebrosus",41,1,80,"SUMMER","ATC",40,42,"ATC1973213-21",1
"5337",44.85,-58,1972,7,11,"Limanda ferruginea",34,1,63,"SUMMER","ATC",33,35,"ATC1972201-37",69
"5338",44.61667,-58.55,1974,7,30,"Hippoglossoides platessoides",32,1,75,"SUMMER","ATC",31,33,"ATC1974226-53",63
"5339",42.83333,-66.73333,1974,7,12,"Sebastes",121,1,220,"SUMMER","ATC",120,122,"ATC1974225-22",143
"5340",43.9,-63.25,1972,6,23,"Hippoglossoides platessoides",73.5,2.5,132,"SUMMER","ATC",71,76,"ATC1972200-2",1
"5341",44.98333,-66.01667,1974,7,9,"Malacoraja senta",54.5,3.5,96,"SUMMER","ATC",51,58,"ATC1974225-2",5
"5342",42.93333,-62.3,1974,7,16,"Amblyraja radiata",156.5,4.5,371,"SUMMER","ATC",152,161,"ATC1974225-57",4
"5343",43.86667,-67,1972,6,30,"Brosme brosme",97,15,159,"SUMMER","ATC",82,112,"ATC1972200-53",4
"5344",43.05,-63.65,1972,6,25,"Hippoglossoides platessoides",80,1,143,"SUMMER","ATC",79,81,"ATC1972200-15",47
"5345",44.3,-60.9,1971,7,15,"Illex illecebrosus",46.5,0.5,82,"SUMMER","ATC",46,47,"ATC1971189-26",5
"5346",42.88333,-64.96667,1975,7,20,"Glyptocephalus cynoglossus",50.5,0.5,96,"SUMMER","ATC",50,51,"ATC1975236-36",1
"5347",44.13333,-59.53333,1972,7,12,"Gadus morhua",40.5,0.5,55,"SUMMER","ATC",40,41,"ATC1972201-46",22
"5348",43.98333,-60.88333,1972,7,12,"Gadus morhua",26,1,48,"SUMMER","ATC",25,27,"ATC1972201-50",87
"5349",44.8,-66.41667,1979,3,8,"Gadus morhua",89,3,148,"SPRING","HAM",86,92,"HAM1979013-24",2
"5350",44.36667,-66.4,1973,7,11,"Brosme brosme",94,4,137,"SUMMER","ATC",90,98,"ATC1973212-16",1
"5351",44.38333,-62.1,1977,7,19,"Argentina silus",116,2,200,"SUMMER","ATC",114,118,"ATC1977265-88",18
"5352",44.15,-60.53333,1970,7,22,"Merluccius bilinearis",35,3,56,"SUMMER","ATC",32,38,"ATC1970176-18",2
"5353",44.28333,-59.15,1973,7,29,"Gadus morhua",125,5,202,"SUMMER","ATC",120,130,"ATC1973213-42",1
"5354",42.46667,-67.33333,1973,7,13,"Sebastes",173.5,1.5,333,"SUMMER","ATC",172,175,"ATC1973212-28",37
"5355",43.98333,-58.88333,1977,7,25,"Merluccius bilinearis",73.5,2.5,199,"SUMMER","ATC",71,76,"ATC1977266-12",9
"5356",43.21667,-62.78333,1970,7,14,"Hippoglossus hippoglossus",57,1,104,"SUMMER","ATC",56,58,"ATC1970175-54",2
"5357",45.11667,-57.83333,1978,12,2,"Amblyraja radiata",56.5,6.5,105,"FALL","HAM",50,63,"HAM1978010-10",3
"5358",43.43333,-62.45,1970,7,15,"Hippoglossoides platessoides",47,1,87,"SUMMER","ATC",46,48,"ATC1970175-62",9
"5359",43.4,-64.55,1973,7,18,"Hemitripterus americanus",47.5,1.5,89,"SUMMER","ATC",46,49,"ATC1973212-54",1
"5360",44.31667,-59.31667,1977,7,26,"Sebastes",120,10,207,"SUMMER","ATC",110,130,"ATC1977266-27",3072
"5361",43.76667,-59.25,1974,7,26,"Ammodytes dubius",53.5,0.5,113,"SUMMER","ATC",53,54,"ATC1974226-21",2
"5362",46.38333,-59.48333,1970,7,30,"Amblyraja radiata",63.5,1.5,111,"SUMMER","ATC",62,65,"ATC1970176-68",2
"5363",44.66667,-58.68333,1970,7,26,"Glyptocephalus cynoglossus",101,4,91,"SUMMER","ATC",97,105,"ATC1970176-43",9
"5364",45.01667,-65.36667,1975,7,16,"Squalus acanthias",39,3,68,"SUMMER","ATC",36,42,"ATC1975236-10",1
"5365",44.11667,-60.75,1979,7,20,"Limanda ferruginea",24,3,42,"SUMMER","ATC",21,27,"ATC1979293-11",168
"5366",46.05,-58.76667,1980,10,22,"Lycodes vahlii",85.5,5.5,160,"FALL","HAM",80,91,"HAM1980043-60",1
"5367",44.03333,-66.45,1979,7,8,"Zoarces americanus",46.5,2.5,79,"COMPARE","HAM",44,49,"HAM1979020-16",15
"5368",44.01667,-61.18333,1980,7,18,"Anarhichas lupus",31,0,61,"SUMMER","ATC",31,31,"ATC1980307-6",4
"5369",42.66667,-64.8,1980,7,12,"Urophycis tenuis",65.5,0.5,117,"COMPARE","HAM",65,66,"HAM1980037-35",1
"5370",44.33333,-61,1980,7,21,"Hippoglossus hippoglossus",61,6,79,"COMPARE","HAM",55,67,"HAM1980038-32",1
"5371",44.2,-59.41667,1980,7,20,"Limanda ferruginea",97,13,195,"COMPARE","HAM",84,110,"HAM1980038-25",5
"5372",43.66667,-59.53333,1980,7,20,"Limanda ferruginea",148.5,3.5,278,"COMPARE","HAM",145,152,"HAM1980038-23",11
"5373",44.35,-57.91667,1973,7,30,"Lophius americanus",75,5,246,"SUMMER","ATC",70,80,"ATC1973213-49",5
"5374",42.86667,-65.75,1979,11,5,"Limanda ferruginea",56.5,0.5,115,"FALL","HAM",56,57,"HAM1979027-52",9
"5375",42.35,-67.13333,1980,7,11,"Pollachius virens",164,4,315,"SUMMER","ATC",160,168,"ATC1980306-32",1
"5376",44.01667,-61.18333,1980,7,18,"Malacoraja senta",34,0,61,"COMPARE","HAM",34,34,"HAM1980038-5",1
"5377",43.6,-62.41667,1978,11,16,"Melanogrammus aeglefinus",44,1,72,"FALL","HAM",43,45,"HAM1978009-11",92
"5378",43.38333,-61.56667,1976,7,27,"Dipturus laevis",41,1,13,"SUMMER","ATC",40,42,"ATC1976251-8",2
"5379",44.31667,-61.76667,1976,7,28,"Malacoraja senta",82.5,6.5,124,"SUMMER","ATC",76,89,"ATC1976251-19",2
"5380",43.6,-60.66667,1978,7,25,"Amblyraja radiata",36.5,0.5,58,"SUMMER","ATC",36,37,"ATC1978280-13",10
"5381",43.4,-61.58333,1970,7,15,"Melanogrammus aeglefinus",44,1,15,"SUMMER","ATC",43,45,"ATC1970175-59",2
"5382",43.51667,-62.55,1978,11,16,"Illex illecebrosus",50,1,86,"FALL","HAM",49,51,"HAM1978009-10",30
"5383",44,-63.83333,1979,3,6,"Merluccius bilinearis",96,0,183,"SPRING","HAM",96,96,"HAM1979013-4",96
"5384",44.1,-62.86667,1970,7,15,"Lophius americanus",133,2,239,"SUMMER","ATC",131,135,"ATC1970175-67",2
"5385",43.05,-64.66667,1980,3,21,"Limanda ferruginea",50,0,87,"SPRING","HAM",50,50,"HAM1980034-32",1
"5386",45.01667,-65.91667,1975,7,16,"Squalus acanthias",49.5,0.5,90,"SUMMER","ATC",49,50,"ATC1975236-6",4
"5387",45.03333,-66.68333,1978,7,9,"Hippoglossoides platessoides",30.5,3.5,51,"SUMMER","ATC",27,34,"ATC1978279-2",34
"5388",43.96667,-63,1978,11,15,"Hippoglossoides platessoides",129,2,235,"FALL","HAM",127,131,"HAM1978009-2",10
"5389",44.7,-66.93333,1980,7,10,"Gadus morhua",51.5,2.5,92,"COMPARE","HAM",49,54,"HAM1980037-19",29
"5390",42.88333,-62.56667,1979,7,13,"Amblyraja radiata",166.5,3.5,413,"COMPARE","HAM",163,170,"HAM1979020-61",3
"5391",44.53333,-59.1,1980,10,19,"Leucoraja ocellata",30.5,0.5,50,"FALL","HAM",30,31,"HAM1980043-33",112
"5392",44.26667,-59.13333,1980,10,20,"Merluccius bilinearis",137,1,200,"FALL","HAM",136,138,"HAM1980043-35",7
"5393",41.61667,-66.16667,1980,3,25,"Squalus acanthias",51,0,95,"SPRING","HAM",51,51,"HAM1980034-47",12
"5394",44.65,-58.93333,1979,7,24,"Hippoglossoides platessoides",35,0,65,"SUMMER","ATC",35,35,"ATC1979293-46",67
"5395",44.25,-59.65,1979,7,22,"Glyptocephalus cynoglossus",113,3,185,"SUMMER","ATC",110,116,"ATC1979293-29",8
"5396",42.76667,-64.06667,1980,7,13,"Malacoraja senta",122.5,2.5,342,"COMPARE","HAM",120,125,"HAM1980037-40",1
"5397",42.63333,-65.45,1979,7,12,"Illex illecebrosus",50,0,91,"COMPARE","HAM",50,50,"HAM1979020-49",12
"5398",45.78333,-58.96667,1978,12,1,"Lycodes",122,6,240,"FALL","HAM",116,128,"HAM1978010-2",11
"5399",45.6,-60.06667,1980,10,23,"Lycodes vahlii",89,1,169,"FALL","HAM",88,90,"HAM1980043-70",4
"5400",43.31667,-62,1980,10,1,"Melanogrammus aeglefinus",49,0,93,"FALL","HAM",49,49,"HAM1980042-7",311
"5401",45.33333,-65.26667,1979,7,9,"Pseudopleuronectes americanus",25,1,57,"COMPARE","HAM",24,26,"HAM1979020-25",1
"5402",43.65,-59.3,1970,7,23,"Hippoglossoides platessoides",127,8,684,"SUMMER","ATC",119,135,"ATC1970176-28",21
"5403",44.1,-58.8,1979,10,21,"Hippoglossoides platessoides",56,2,106,"FALL","HAM",54,58,"HAM1979026-36",105
"5404",42.76667,-66.11667,1979,11,5,"Melanogrammus aeglefinus",33,0,57,"FALL","HAM",33,33,"HAM1979027-51",1295
"5405",44.58333,-57.96667,1980,7,23,"Urophycis tenuis",28.5,1.5,46,"COMPARE","HAM",27,30,"HAM1980038-55",1
"5406",43.58333,-64.68333,1980,3,20,"Urophycis chuss",79,1,143,"SPRING","HAM",78,80,"HAM1980034-23",35
"5407",43.31667,-62.35,1980,3,18,"Limanda ferruginea",52,0,92,"SPRING","HAM",52,52,"HAM1980034-11",14
"5408",43.31667,-62.35,1980,3,18,"Hippoglossus hippoglossus",52,0,92,"SPRING","HAM",52,52,"HAM1980034-11",2
"5409",45.45,-60.05,1979,3,22,"Lycodes vahlii",92,0,155,"SPRING","HAM",92,92,"HAM1979014-4",2
"5410",43.78333,-64.05,1979,3,6,"Argentina silus",122.5,4.5,223,"SPRING","HAM",118,127,"HAM1979013-5",3
"5411",45.1,-58.01667,1979,3,23,"Triglops murrayi",46,4,88,"SPRING","HAM",42,50,"HAM1979014-11",30
"5412",43.05,-63.75,1980,3,20,"Urophycis tenuis",75.5,0.5,135,"SPRING","HAM",75,76,"HAM1980034-19",1
"5413",43.9,-63.26667,1976,7,20,"Hippoglossoides platessoides",74,1,130,"SUMMER","ATC",73,75,"ATC1976250-55",2
"5414",44.01667,-61.31667,1979,3,27,"Clupea harengus",52,4,76,"SPRING","HAM",48,56,"HAM1979014-56",1
"5415",45.55,-57.91667,1980,10,21,"Phycis chesteri",158,2,228,"FALL","HAM",156,160,"HAM1980043-55",54
"5416",44.38333,-59.2,1979,10,21,"Illex illecebrosus",82.5,0.5,158,"FALL","HAM",82,83,"HAM1979026-38",22
"5417",42.81667,-63.36667,1979,11,3,"Urophycis tenuis",192,6,346,"FALL","HAM",186,198,"HAM1979027-34",1
"5418",43.51667,-60.25,1980,7,19,"Amblyraja radiata",57.5,2.5,114,"COMPARE","HAM",55,60,"HAM1980038-21",12
"5419",44.33333,-61,1980,7,21,"Lophius americanus",61,6,79,"COMPARE","HAM",55,67,"HAM1980038-32",2
"5420",44.43333,-57.93333,1972,7,10,"Limanda ferruginea",23,3,99,"SUMMER","ATC",20,26,"ATC1972201-30",80
"5421",43.16667,-63.03333,1980,3,20,"Pollachius virens",69.5,0.5,129,"SPRING","HAM",69,70,"HAM1980034-15",4
"5422",44.45,-61.9,1976,7,28,"Urophycis chuss",89.5,1.5,161,"SUMMER","ATC",88,91,"ATC1976251-18",1
"5423",44.45,-58.68333,1977,7,26,"Gadus morhua",36.5,0.5,65,"SUMMER","ATC",36,37,"ATC1977266-22",19
"5424",42.38333,-66.96667,1978,7,12,"Dipturus laevis",184,0,345,"SUMMER","ATC",184,184,"ATC1978279-28",8
"5425",44.33333,-58.95,1979,10,21,"Amblyraja radiata",61,1,90,"FALL","HAM",60,62,"HAM1979026-37",2
"5426",42.31667,-65.31667,1979,3,11,"Gadus morhua",77,11,114,"SPRING","HAM",66,88,"HAM1979013-43",4
"5427",44,-61.31667,1974,7,24,"Urophycis chuss",49.5,1.5,73,"SUMMER","ATC",48,51,"ATC1974226-8",1
"5428",46.9,-59.88333,1980,10,22,"Illex illecebrosus",114.5,4.5,185,"FALL","HAM",110,119,"HAM1980043-61",6
"5429",46.96667,-60.03333,1971,7,21,"Lycodes",84,0,153,"SUMMER","ATC",84,84,"ATC1971189-62",27
"5430",42.6,-65.98333,1980,7,12,"Myoxocephalus octodecemspinosus",41.5,1.5,81,"SUMMER","ATC",40,43,"ATC1980306-36",0
"5431",44.15,-66.86667,1970,7,8,"Illex illecebrosus",99,2,165,"SUMMER","ATC",97,101,"ATC1970175-14",1
"5432",44.26667,-62.96667,1970,7,16,"Amblyraja radiata",97,2,185,"SUMMER","ATC",95,99,"ATC1970175-68",2
"5433",43.88333,-66.81667,1980,7,9,"Melanogrammus aeglefinus",63.5,2.5,120,"COMPARE","HAM",61,66,"HAM1980037-9",52
"5434",44.93333,-66.4,1980,7,10,"Squalus acanthias",57,0,114,"COMPARE","HAM",57,57,"HAM1980037-17",3
"5435",43.33333,-65.13333,1979,3,6,"Pollachius virens",84.5,1.5,155,"SPRING","HAM",83,86,"HAM1979013-8",5
"5436",43.75,-66.41667,1980,7,8,"Myoxocephalus octodecemspinosus",35.5,2.5,86,"COMPARE","HAM",33,38,"HAM1980037-8",50
"5437",44.58333,-59.25,1975,8,2,"Amblyraja radiata",32,2,58,"SUMMER","ATC",30,34,"ATC1975237-38",34
"5438",43.41667,-60.53333,1979,7,20,"Merluccius bilinearis",111,5,312,"SUMMER","ATC",106,116,"ATC1979293-8",25
"5439",43.65,-59.65,1972,7,8,"Lophius americanus",135,6,247,"SUMMER","ATC",129,141,"ATC1972201-19",2
"5440",44.68333,-61.13333,1980,7,26,"Melanogrammus aeglefinus",51.5,0.5,93,"COMPARE","HAM",51,52,"HAM1980038-77",34
"5441",44.43333,-57.78333,1979,10,22,"Illex illecebrosus",38.5,0.5,89,"FALL","HAM",38,39,"HAM1979026-46",34
"5442",44.8,-65.81667,1979,3,8,"Hemitripterus americanus",48.5,2.5,72,"SPRING","HAM",46,51,"HAM1979013-16",28
"5443",43.68333,-63.7,1980,10,3,"Amblyraja radiata",125.5,2.5,228,"FALL","HAM",123,128,"HAM1980042-17",1
"5444",44.2,-63.01667,1980,9,30,"Hippoglossoides platessoides",100,0,180,"FALL","HAM",100,100,"HAM1980042-1",11
"5445",42.33333,-65.2,1980,10,4,"Limanda ferruginea",66,2,128,"FALL","HAM",64,68,"HAM1980042-30",4
"5446",45.16667,-65.73333,1979,3,8,"Scophthalmus aquosus",45,2,65,"SPRING","HAM",43,47,"HAM1979013-20",1
"5447",42.68333,-64.26667,1975,7,21,"Glyptocephalus cynoglossus",139.5,6.5,419,"SUMMER","ATC",133,146,"ATC1975236-47",5
"5448",42.58333,-65.25,1974,7,13,"Hippoglossus hippoglossus",55.5,1.5,99,"SUMMER","ATC",54,57,"ATC1974225-35",3
"5449",43.3,-67.58333,1972,6,29,"Hippoglossoides platessoides",130,5,222,"SUMMER","ATC",125,135,"ATC1972200-46",4
"5450",42.66667,-64.26667,1980,7,13,"Sebastes",157.5,0.5,573,"COMPARE","HAM",157,158,"HAM1980037-39",49
"5451",42.83333,-62.85,1980,7,13,"Illex illecebrosus",129,5,458,"COMPARE","HAM",124,134,"HAM1980037-42",6
"5452",46.06667,-58.41667,1979,10,23,"Illex illecebrosus",194.5,2.5,341,"FALL","HAM",192,197,"HAM1979026-59",24
"5453",43.45,-64.3,1979,3,6,"Brosme brosme",101,0,208,"SPRING","HAM",101,101,"HAM1979013-7",2
"5454",44.13333,-59.48333,1979,10,20,"Lycodes vahlii",40,1,55,"FALL","HAM",39,41,"HAM1979026-29",1
"5455",42.56667,-65.1,1978,7,14,"Malacoraja senta",58,0,108,"SUMMER","ATC",58,58,"ATC1978279-35",2
"5456",45.76667,-58.83333,1973,8,1,"Urophycis tenuis",86.5,3.5,207,"SUMMER","ATC",83,90,"ATC1973213-71",1
"5457",44.41667,-59.23333,1973,7,29,"Hippoglossoides platessoides",62.5,8.5,146,"SUMMER","ATC",54,71,"ATC1973213-44",59
"5458",42.93333,-62.91667,1980,10,2,"Brosme brosme",73.5,2.5,127,"FALL","HAM",71,76,"HAM1980042-11",4
"5459",45.38333,-59.21667,1978,7,29,"Limanda ferruginea",52.5,0.5,118,"SUMMER","ATC",52,53,"ATC1978280-49",2
"5460",43.9,-60.95,1980,7,18,"Scomber scombrus",23,1,49,"SUMMER","ATC",22,24,"ATC1980307-7",8
"5461",44.8,-66.35,1980,10,7,"Melanogrammus aeglefinus",72.5,1.5,136,"FALL","HAM",71,74,"HAM1980042-57",38
"5462",42.56667,-65.1,1978,7,14,"Amblyraja radiata",58,0,108,"SUMMER","ATC",58,58,"ATC1978279-35",3
"5463",44.51667,-62.66667,1978,7,22,"Illex illecebrosus",83.5,0.5,122,"SUMMER","ATC",83,84,"ATC1978280-1",2
"5464",43.05,-66.85,1979,7,11,"Gadus morhua",86,2,148,"SUMMER","ATC",84,88,"ATC1979292-34",1
"5465",43.05,-66.85,1979,7,11,"Urophycis tenuis",86,2,148,"SUMMER","ATC",84,88,"ATC1979292-34",5
"5466",44.03333,-66.95,1977,7,11,"Squalus acanthias",95,0,165,"SUMMER","ATC",95,95,"ATC1977265-18",7
"5467",43.28333,-66.61667,1977,7,12,"Argentina silus",62.5,2.5,105,"SUMMER","ATC",60,65,"ATC1977265-22",2
"5468",45.23333,-65.68333,1976,7,13,"Malacoraja senta",29.5,1.5,46,"SUMMER","ATC",28,31,"ATC1976250-6",1
"5469",45.16667,-65.11667,1976,7,13,"Squalus acanthias",35.5,1.5,65,"SUMMER","ATC",34,37,"ATC1976250-8",1
"5470",44.38333,-57.43333,1976,8,2,"Limanda ferruginea",78,1,295,"SUMMER","ATC",77,79,"ATC1976251-55",8
"5471",45.25,-60.15,1976,7,29,"Gadus morhua",76.5,5.5,109,"SUMMER","ATC",71,82,"ATC1976251-22",27
"5472",44.53333,-66.18333,1978,7,10,"Hemitripterus americanus",62,2,101,"SUMMER","ATC",60,64,"ATC1978279-11",3
"5473",44.13333,-59.1,1977,7,25,"Merluccius bilinearis",170,5,326,"SUMMER","ATC",165,175,"ATC1977266-11",4
"5474",44.45,-62.56667,1977,7,23,"Pollachius virens",80,0,153,"SUMMER","ATC",80,80,"ATC1977266-1",2
"5475",43.05,-62.4,1976,7,26,"Limanda ferruginea",63.5,2.5,120,"SUMMER","ATC",61,66,"ATC1976251-1",2
"5476",43.26667,-61.7,1976,7,27,"Limanda ferruginea",45,0,22,"SUMMER","ATC",45,45,"ATC1976251-7",16
"5477",47.05,-60.3,1970,7,30,"Sebastes",83,3,130,"SUMMER","ATC",80,86,"ATC1970176-73",108
"5478",43.88333,-64.28333,1973,7,18,"Anarhichas lupus",70,0,150,"SUMMER","ATC",70,70,"ATC1973212-58",1
"5479",45.65,-58.88333,1977,7,28,"Gadus morhua",114,6,189,"SUMMER","ATC",108,120,"ATC1977266-37",2
"5480",45.28333,-57.68333,1977,7,29,"Glyptocephalus cynoglossus",138.5,2.5,243,"SUMMER","ATC",136,141,"ATC1977266-43",4
"5481",43,-64.36667,1973,7,17,"Amblyraja radiata",70.5,0.5,127,"SUMMER","ATC",70,71,"ATC1973212-50",1
"5482",44.9,-66.7,1978,7,9,"Pollachius virens",55,2,85,"SUMMER","ATC",53,57,"ATC1978279-1",1
"5483",42.81667,-63.63333,1979,7,13,"Illex illecebrosus",120,4,303,"SUMMER","ATC",116,124,"ATC1979292-58",73
"5484",42.88333,-64.63333,1978,7,14,"Myoxocephalus octodecemspinosus",50.5,1.5,94,"SUMMER","ATC",49,52,"ATC1978279-39",1
"5485",44.18333,-60.48333,1980,10,18,"Limanda ferruginea",38.5,1.5,73,"FALL","HAM",37,40,"HAM1980043-21",120
"5486",46.43333,-59.18333,1979,10,24,"Merluccius bilinearis",139.5,0.5,190,"FALL","HAM",139,140,"HAM1979026-60",32
"5487",46.06667,-58.41667,1979,10,23,"Phycis chesteri",194.5,2.5,341,"FALL","HAM",192,197,"HAM1979026-59",13
"5488",44.45,-61.8,1980,7,26,"Merluccius bilinearis",84.5,3.5,161,"SUMMER","ATC",81,88,"ATC1980307-83",118
"5489",42.88333,-64.63333,1978,7,14,"Hippoglossus hippoglossus",50.5,1.5,94,"SUMMER","ATC",49,52,"ATC1978279-39",1
"5490",44.56667,-58.6,1979,10,21,"Limanda ferruginea",36.5,1.5,66,"FALL","HAM",35,38,"HAM1979026-42",139
"5491",44.08333,-60.08333,1980,7,20,"Amblyraja radiata",34.5,0.5,47,"SUMMER","ATC",34,35,"ATC1980307-28",1
"5492",43.83333,-64.1,1979,11,2,"Melanogrammus aeglefinus",92.5,4.5,187,"FALL","HAM",88,97,"HAM1979027-28",3
"5493",44.26667,-67.36667,1979,3,9,"Hippoglossoides platessoides",106.5,5.5,194,"SPRING","HAM",101,112,"HAM1979013-26",3
"5494",45.56667,-58.71667,1978,7,30,"Malacoraja senta",130,6,129,"SUMMER","ATC",124,136,"ATC1978280-52",3
"5495",44.1,-59.35,1978,7,26,"Leucoraja ocellata",29,0,20,"SUMMER","ATC",29,29,"ATC1978280-22",49
"5496",43.95,-63.98333,1980,7,7,"Citharichthys arctifrons",91,1,163,"SUMMER","ATC",90,92,"ATC1980306-1",1
"5497",42.55,-66.85,1979,7,11,"Pollachius virens",137,7,244,"SUMMER","ATC",130,144,"ATC1979292-41",34
"5498",43.63333,-62.9,1979,7,7,"Anarhichas lupus",120.5,1.5,215,"COMPARE","HAM",119,122,"HAM1979020-4",1
"5499",43.6,-67.08333,1975,7,17,"Malacoraja senta",107.5,1.5,206,"SUMMER","ATC",106,109,"ATC1975236-20",2
"5500",44.2,-63.01667,1980,9,30,"Sebastes",100,0,180,"FALL","HAM",100,100,"HAM1980042-1",1
"5501",43.43333,-60.8,1975,7,30,"Phycis chesteri",45.5,0.5,99,"SUMMER","ATC",45,46,"ATC1975237-10",1
"5502",45.9,-58.18333,1979,3,22,"Myxine glutinosa",190.5,0.5,295,"SPRING","HAM",190,191,"HAM1979014-8",2
"5503",43.95,-67.28333,1972,6,29,"Urophycis tenuis",110.5,2.5,202,"SUMMER","ATC",108,113,"ATC1972200-48",38
"5504",43.83333,-67.2,1980,10,6,"Hippoglossus hippoglossus",75,1,178,"FALL","HAM",74,76,"HAM1980042-45",2
"5505",42.8,-65.66667,1973,7,16,"Melanogrammus aeglefinus",65.5,0.5,122,"SUMMER","ATC",65,66,"ATC1973212-40",286
"5506",44.3,-66.83333,1978,7,10,"Amblyraja radiata",99,1,185,"SUMMER","ATC",98,100,"ATC1978279-12",4
"5507",42.76667,-64.58333,1978,7,14,"Hippoglossoides platessoides",62,1,118,"SUMMER","ATC",61,63,"ATC1978279-38",8
"5508",44.06667,-58.85,1975,8,3,"Melanogrammus aeglefinus",57,1,115,"SUMMER","ATC",56,58,"ATC1975237-42",1
"5509",45.8,-58.56667,1979,7,26,"Glyptocephalus cynoglossus",152,4,269,"SUMMER","ATC",148,156,"ATC1979293-63",7
"5510",42.88333,-64,1979,7,13,"Pollachius virens",56.5,0.5,119,"SUMMER","ATC",56,57,"ATC1979292-56",1
"5511",44.73333,-57.85,1974,7,31,"Limanda ferruginea",21.5,0.5,47,"SUMMER","ATC",21,22,"ATC1974226-62",124
"5512",45.91667,-58.28333,1971,7,19,"Triglops murrayi",156,4,209,"SUMMER","ATC",152,160,"ATC1971189-55",1
"5513",44,-61.25,1979,7,15,"Myxine glutinosa",40.5,1.5,67,"SUMMER","ATC",39,42,"ATC1979292-79",4
"5514",43.26667,-61.25,1972,7,7,"Limanda ferruginea",84,9,352,"SUMMER","ATC",75,93,"ATC1972201-10",2
"5515",43.15,-65.01667,1976,7,18,"Malacoraja senta",75,5,128,"SUMMER","ATC",70,80,"ATC1976250-41",22
"5516",43.15,-65.01667,1976,7,18,"Hippoglossoides platessoides",75,5,128,"SUMMER","ATC",70,80,"ATC1976250-41",5
"5517",43.31667,-61.93333,1979,11,1,"Illex illecebrosus",50,0,91,"FALL","HAM",50,50,"HAM1979027-14",5
"5518",43.61667,-64.06667,1977,7,15,"Illex illecebrosus",106.5,0.5,192,"SUMMER","ATC",106,107,"ATC1977265-46",1
"5519",45.26667,-57.7,1980,3,7,"Anarhichas minor",124.5,4.5,185,"SPRING","HAM",120,129,"HAM1980033-11",1
"5520",43.85,-66.78333,1975,7,17,"Hippoglossoides platessoides",72,5,114,"SUMMER","ATC",67,77,"ATC1975236-18",2
